type,status,departure,arrival,airline,flight,codeshared
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': 'i', 'gate': 'a2', 'delay': 21, 'scheduledTime': '2022-12-25t07:15:00.000', 'estimatedTime': '2022-12-25t07:33:00.000', 'actualTime': '2022-12-25t07:36:00.000', 'estimatedRunway': '2022-12-25t07:36:00.000', 'actualRunway': '2022-12-25t07:36:00.000'}","{'iataCode': 'hnl', 'icaoCode': 'phnl', 'terminal': '1', 'baggage': 'xx', 'gate': 'a8', 'scheduledTime': '2022-12-25t10:55:00.000', 'estimatedTime': '2022-12-25t10:52:00.000'}","{'name': 'jetblue airways', 'iataCode': 'b6', 'icaoCode': 'jbu'}","{'number': '5811', 'iataNumber': 'b65811', 'icaoNumber': 'jbu5811'}","{'airline': {'name': 'hawaiian airlines', 'iataCode': 'ha', 'icaoCode': 'hal'}, 'flight': {'number': '11', 'iataNumber': 'ha11', 'icaoNumber': 'hal11'}}"
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': 'i', 'gate': 'a2', 'delay': 21, 'scheduledTime': '2022-12-25t07:15:00.000', 'estimatedTime': '2022-12-25t07:33:00.000', 'actualTime': '2022-12-25t07:36:00.000', 'estimatedRunway': '2022-12-25t07:36:00.000', 'actualRunway': '2022-12-25t07:36:00.000'}","{'iataCode': 'hnl', 'icaoCode': 'phnl', 'terminal': '1', 'baggage': 'xx', 'gate': 'a8', 'scheduledTime': '2022-12-25t10:55:00.000', 'estimatedTime': '2022-12-25t10:52:00.000'}","{'name': 'korean air', 'iataCode': 'ke', 'icaoCode': 'kal'}","{'number': '7862', 'iataNumber': 'ke7862', 'icaoNumber': 'kal7862'}","{'airline': {'name': 'hawaiian airlines', 'iataCode': 'ha', 'icaoCode': 'hal'}, 'flight': {'number': '11', 'iataNumber': 'ha11', 'icaoNumber': 'hal11'}}"
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': 'i', 'gate': 'a2', 'delay': 21, 'scheduledTime': '2022-12-25t07:15:00.000', 'estimatedTime': '2022-12-25t07:33:00.000', 'actualTime': '2022-12-25t07:36:00.000', 'estimatedRunway': '2022-12-25t07:36:00.000', 'actualRunway': '2022-12-25t07:36:00.000'}","{'iataCode': 'hnl', 'icaoCode': 'phnl', 'terminal': '1', 'baggage': 'xx', 'gate': 'a8', 'scheduledTime': '2022-12-25t10:55:00.000', 'estimatedTime': '2022-12-25t10:52:00.000'}","{'name': 'hawaiian airlines', 'iataCode': 'ha', 'icaoCode': 'hal'}","{'number': '11', 'iataNumber': 'ha11', 'icaoNumber': 'hal11'}",
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '1', 'gate': 'b7', 'delay': 15, 'scheduledTime': '2022-12-25t07:20:00.000', 'estimatedTime': '2022-12-25t07:20:00.000', 'actualTime': '2022-12-25t07:34:00.000', 'estimatedRunway': '2022-12-25t07:34:00.000', 'actualRunway': '2022-12-25t07:34:00.000'}","{'iataCode': 'jfk', 'icaoCode': 'kjfk', 'terminal': '5', 'baggage': '2', 'gate': '8', 'scheduledTime': '2022-12-25t15:47:00.000', 'estimatedTime': '2022-12-25t15:26:00.000'}","{'name': 'american airlines', 'iataCode': 'aa', 'icaoCode': 'aal'}","{'number': '9368', 'iataNumber': 'aa9368', 'icaoNumber': 'aal9368'}","{'airline': {'name': 'jetblue airways', 'iataCode': 'b6', 'icaoCode': 'jbu'}, 'flight': {'number': '816', 'iataNumber': 'b6816', 'icaoNumber': 'jbu816'}}"
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '1', 'gate': 'b7', 'delay': 15, 'scheduledTime': '2022-12-25t07:20:00.000', 'estimatedTime': '2022-12-25t07:20:00.000', 'actualTime': '2022-12-25t07:34:00.000', 'estimatedRunway': '2022-12-25t07:34:00.000', 'actualRunway': '2022-12-25t07:34:00.000'}","{'iataCode': 'jfk', 'icaoCode': 'kjfk', 'terminal': '5', 'baggage': '2', 'gate': '8', 'scheduledTime': '2022-12-25t15:47:00.000', 'estimatedTime': '2022-12-25t15:26:00.000'}","{'name': 'royal air maroc', 'iataCode': 'at', 'icaoCode': 'ram'}","{'number': '9559', 'iataNumber': 'at9559', 'icaoNumber': 'ram9559'}","{'airline': {'name': 'jetblue airways', 'iataCode': 'b6', 'icaoCode': 'jbu'}, 'flight': {'number': '816', 'iataNumber': 'b6816', 'icaoNumber': 'jbu816'}}"
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '1', 'gate': 'b7', 'delay': 15, 'scheduledTime': '2022-12-25t07:20:00.000', 'estimatedTime': '2022-12-25t07:20:00.000', 'actualTime': '2022-12-25t07:34:00.000', 'estimatedRunway': '2022-12-25t07:34:00.000', 'actualRunway': '2022-12-25t07:34:00.000'}","{'iataCode': 'jfk', 'icaoCode': 'kjfk', 'terminal': '5', 'baggage': '2', 'gate': '8', 'scheduledTime': '2022-12-25t15:47:00.000', 'estimatedTime': '2022-12-25t15:26:00.000'}","{'name': 'etihad airways', 'iataCode': 'ey', 'icaoCode': 'etd'}","{'number': '8272', 'iataNumber': 'ey8272', 'icaoNumber': 'etd8272'}","{'airline': {'name': 'jetblue airways', 'iataCode': 'b6', 'icaoCode': 'jbu'}, 'flight': {'number': '816', 'iataNumber': 'b6816', 'icaoNumber': 'jbu816'}}"
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '1', 'gate': 'b7', 'delay': 15, 'scheduledTime': '2022-12-25t07:20:00.000', 'estimatedTime': '2022-12-25t07:20:00.000', 'actualTime': '2022-12-25t07:34:00.000', 'estimatedRunway': '2022-12-25t07:34:00.000', 'actualRunway': '2022-12-25t07:34:00.000'}","{'iataCode': 'jfk', 'icaoCode': 'kjfk', 'terminal': '5', 'baggage': '2', 'gate': '8', 'scheduledTime': '2022-12-25t15:47:00.000', 'estimatedTime': '2022-12-25t15:26:00.000'}","{'name': 'icelandair', 'iataCode': 'fi', 'icaoCode': 'ice'}","{'number': '7896', 'iataNumber': 'fi7896', 'icaoNumber': 'ice7896'}","{'airline': {'name': 'jetblue airways', 'iataCode': 'b6', 'icaoCode': 'jbu'}, 'flight': {'number': '816', 'iataNumber': 'b6816', 'icaoNumber': 'jbu816'}}"
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '1', 'gate': 'b7', 'delay': 15, 'scheduledTime': '2022-12-25t07:20:00.000', 'estimatedTime': '2022-12-25t07:20:00.000', 'actualTime': '2022-12-25t07:34:00.000', 'estimatedRunway': '2022-12-25t07:34:00.000', 'actualRunway': '2022-12-25t07:34:00.000'}","{'iataCode': 'jfk', 'icaoCode': 'kjfk', 'terminal': '5', 'baggage': '2', 'gate': '8', 'scheduledTime': '2022-12-25t15:47:00.000', 'estimatedTime': '2022-12-25t15:26:00.000'}","{'name': 'hawaiian airlines', 'iataCode': 'ha', 'icaoCode': 'hal'}","{'number': '2362', 'iataNumber': 'ha2362', 'icaoNumber': 'hal2362'}","{'airline': {'name': 'jetblue airways', 'iataCode': 'b6', 'icaoCode': 'jbu'}, 'flight': {'number': '816', 'iataNumber': 'b6816', 'icaoNumber': 'jbu816'}}"
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '1', 'gate': 'b7', 'delay': 15, 'scheduledTime': '2022-12-25t07:20:00.000', 'estimatedTime': '2022-12-25t07:20:00.000', 'actualTime': '2022-12-25t07:34:00.000', 'estimatedRunway': '2022-12-25t07:34:00.000', 'actualRunway': '2022-12-25t07:34:00.000'}","{'iataCode': 'jfk', 'icaoCode': 'kjfk', 'terminal': '5', 'baggage': '2', 'gate': '8', 'scheduledTime': '2022-12-25t15:47:00.000', 'estimatedTime': '2022-12-25t15:26:00.000'}","{'name': 'singapore airlines', 'iataCode': 'sq', 'icaoCode': 'sia'}","{'number': '1463', 'iataNumber': 'sq1463', 'icaoNumber': 'sia1463'}","{'airline': {'name': 'jetblue airways', 'iataCode': 'b6', 'icaoCode': 'jbu'}, 'flight': {'number': '816', 'iataNumber': 'b6816', 'icaoNumber': 'jbu816'}}"
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '1', 'gate': 'b7', 'delay': 15, 'scheduledTime': '2022-12-25t07:20:00.000', 'estimatedTime': '2022-12-25t07:20:00.000', 'actualTime': '2022-12-25t07:34:00.000', 'estimatedRunway': '2022-12-25t07:34:00.000', 'actualRunway': '2022-12-25t07:34:00.000'}","{'iataCode': 'jfk', 'icaoCode': 'kjfk', 'terminal': '5', 'baggage': '2', 'gate': '8', 'scheduledTime': '2022-12-25t15:47:00.000', 'estimatedTime': '2022-12-25t15:26:00.000'}","{'name': 'jetblue airways', 'iataCode': 'b6', 'icaoCode': 'jbu'}","{'number': '816', 'iataNumber': 'b6816', 'icaoNumber': 'jbu816'}",
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '1', 'gate': 'b26', 'delay': 14, 'scheduledTime': '2022-12-25t07:30:00.000', 'estimatedTime': '2022-12-25t07:47:00.000', 'actualTime': '2022-12-25t07:43:00.000', 'estimatedRunway': '2022-12-25t07:43:00.000', 'actualRunway': '2022-12-25t07:43:00.000'}","{'iataCode': 'dfw', 'icaoCode': 'kdfw', 'terminal': 'd', 'baggage': 'd31', 'gate': 'd34', 'scheduledTime': '2022-12-25t12:57:00.000', 'estimatedTime': '2022-12-25t12:35:00.000'}","{'name': 'gulf air', 'iataCode': 'gf', 'icaoCode': 'gfa'}","{'number': '4309', 'iataNumber': 'gf4309', 'icaoNumber': 'gfa4309'}","{'airline': {'name': 'american airlines', 'iataCode': 'aa', 'icaoCode': 'aal'}, 'flight': {'number': '2904', 'iataNumber': 'aa2904', 'icaoNumber': 'aal2904'}}"
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '1', 'gate': 'b26', 'delay': 14, 'scheduledTime': '2022-12-25t07:30:00.000', 'estimatedTime': '2022-12-25t07:47:00.000', 'actualTime': '2022-12-25t07:43:00.000', 'estimatedRunway': '2022-12-25t07:43:00.000', 'actualRunway': '2022-12-25t07:43:00.000'}","{'iataCode': 'dfw', 'icaoCode': 'kdfw', 'terminal': 'd', 'baggage': 'd31', 'gate': 'd34', 'scheduledTime': '2022-12-25t12:57:00.000', 'estimatedTime': '2022-12-25t12:35:00.000'}","{'name': 'qantas', 'iataCode': 'qf', 'icaoCode': 'qfa'}","{'number': '3065', 'iataNumber': 'qf3065', 'icaoNumber': 'qfa3065'}","{'airline': {'name': 'american airlines', 'iataCode': 'aa', 'icaoCode': 'aal'}, 'flight': {'number': '2904', 'iataNumber': 'aa2904', 'icaoNumber': 'aal2904'}}"
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '1', 'gate': 'b26', 'delay': 14, 'scheduledTime': '2022-12-25t07:30:00.000', 'estimatedTime': '2022-12-25t07:47:00.000', 'actualTime': '2022-12-25t07:43:00.000', 'estimatedRunway': '2022-12-25t07:43:00.000', 'actualRunway': '2022-12-25t07:43:00.000'}","{'iataCode': 'dfw', 'icaoCode': 'kdfw', 'terminal': 'd', 'baggage': 'd31', 'gate': 'd34', 'scheduledTime': '2022-12-25t12:57:00.000', 'estimatedTime': '2022-12-25t12:35:00.000'}","{'name': 'american airlines', 'iataCode': 'aa', 'icaoCode': 'aal'}","{'number': '2904', 'iataNumber': 'aa2904', 'icaoNumber': 'aal2904'}",
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '2', 'gate': 'd14', 'delay': 26, 'scheduledTime': '2022-12-25t07:30:00.000', 'estimatedTime': '2022-12-25t07:42:00.000', 'actualTime': '2022-12-25t07:56:00.000', 'estimatedRunway': '2022-12-25t07:56:00.000', 'actualRunway': '2022-12-25t07:56:00.000'}","{'iataCode': 'yyz', 'icaoCode': 'cyyz', 'terminal': '1', 'baggage': '10', 'gate': 'f53', 'scheduledTime': '2022-12-25t15:19:00.000', 'estimatedTime': '2022-12-25t15:09:00.000'}","{'name': 'air new zealand', 'iataCode': 'nz', 'icaoCode': 'anz'}","{'number': '4720', 'iataNumber': 'nz4720', 'icaoNumber': 'anz4720'}","{'airline': {'name': 'air canada', 'iataCode': 'ac', 'icaoCode': 'aca'}, 'flight': {'number': '736', 'iataNumber': 'ac736', 'icaoNumber': 'aca736'}}"
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '2', 'gate': 'd14', 'delay': 26, 'scheduledTime': '2022-12-25t07:30:00.000', 'estimatedTime': '2022-12-25t07:42:00.000', 'actualTime': '2022-12-25t07:56:00.000', 'estimatedRunway': '2022-12-25t07:56:00.000', 'actualRunway': '2022-12-25t07:56:00.000'}","{'iataCode': 'yyz', 'icaoCode': 'cyyz', 'terminal': '1', 'baggage': '10', 'gate': 'f53', 'scheduledTime': '2022-12-25t15:19:00.000', 'estimatedTime': '2022-12-25t15:09:00.000'}","{'name': 'austrian', 'iataCode': 'os', 'icaoCode': 'aua'}","{'number': '8318', 'iataNumber': 'os8318', 'icaoNumber': 'aua8318'}","{'airline': {'name': 'air canada', 'iataCode': 'ac', 'icaoCode': 'aca'}, 'flight': {'number': '736', 'iataNumber': 'ac736', 'icaoNumber': 'aca736'}}"
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '2', 'gate': 'd14', 'delay': 26, 'scheduledTime': '2022-12-25t07:30:00.000', 'estimatedTime': '2022-12-25t07:42:00.000', 'actualTime': '2022-12-25t07:56:00.000', 'estimatedRunway': '2022-12-25t07:56:00.000', 'actualRunway': '2022-12-25t07:56:00.000'}","{'iataCode': 'yyz', 'icaoCode': 'cyyz', 'terminal': '1', 'baggage': '10', 'gate': 'f53', 'scheduledTime': '2022-12-25t15:19:00.000', 'estimatedTime': '2022-12-25t15:09:00.000'}","{'name': 'united airlines', 'iataCode': 'ua', 'icaoCode': 'ual'}","{'number': '8514', 'iataNumber': 'ua8514', 'icaoNumber': 'ual8514'}","{'airline': {'name': 'air canada', 'iataCode': 'ac', 'icaoCode': 'aca'}, 'flight': {'number': '736', 'iataNumber': 'ac736', 'icaoNumber': 'aca736'}}"
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '2', 'gate': 'd14', 'delay': 26, 'scheduledTime': '2022-12-25t07:30:00.000', 'estimatedTime': '2022-12-25t07:42:00.000', 'actualTime': '2022-12-25t07:56:00.000', 'estimatedRunway': '2022-12-25t07:56:00.000', 'actualRunway': '2022-12-25t07:56:00.000'}","{'iataCode': 'yyz', 'icaoCode': 'cyyz', 'terminal': '1', 'baggage': '10', 'gate': 'f53', 'scheduledTime': '2022-12-25t15:19:00.000', 'estimatedTime': '2022-12-25t15:09:00.000'}","{'name': 'air canada', 'iataCode': 'ac', 'icaoCode': 'aca'}","{'number': '736', 'iataNumber': 'ac736', 'icaoNumber': 'aca736'}",
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '3', 'gate': 'e5', 'delay': 17, 'scheduledTime': '2022-12-25t07:47:00.000', 'estimatedTime': '2022-12-25t07:47:00.000', 'actualTime': '2022-12-25t08:03:00.000', 'estimatedRunway': '2022-12-25t08:03:00.000', 'actualRunway': '2022-12-25t08:03:00.000'}","{'iataCode': 'iah', 'icaoCode': 'kiah', 'terminal': 'c', 'baggage': 'c1', 'gate': '34', 'scheduledTime': '2022-12-25t13:40:00.000', 'estimatedTime': '2022-12-25t13:18:00.000'}","{'name': 'air new zealand', 'iataCode': 'nz', 'icaoCode': 'anz'}","{'number': '9192', 'iataNumber': 'nz9192', 'icaoNumber': 'anz9192'}","{'airline': {'name': 'united airlines', 'iataCode': 'ua', 'icaoCode': 'ual'}, 'flight': {'number': '2296', 'iataNumber': 'ua2296', 'icaoNumber': 'ual2296'}}"
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '3', 'gate': 'e5', 'delay': 17, 'scheduledTime': '2022-12-25t07:47:00.000', 'estimatedTime': '2022-12-25t07:47:00.000', 'actualTime': '2022-12-25t08:03:00.000', 'estimatedRunway': '2022-12-25t08:03:00.000', 'actualRunway': '2022-12-25t08:03:00.000'}","{'iataCode': 'iah', 'icaoCode': 'kiah', 'terminal': 'c', 'baggage': 'c1', 'gate': '34', 'scheduledTime': '2022-12-25t13:40:00.000', 'estimatedTime': '2022-12-25t13:18:00.000'}","{'name': 'virgin australia', 'iataCode': 'va', 'icaoCode': 'voz'}","{'number': '8076', 'iataNumber': 'va8076', 'icaoNumber': 'voz8076'}","{'airline': {'name': 'united airlines', 'iataCode': 'ua', 'icaoCode': 'ual'}, 'flight': {'number': '2296', 'iataNumber': 'ua2296', 'icaoNumber': 'ual2296'}}"
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '3', 'gate': 'e5', 'delay': 17, 'scheduledTime': '2022-12-25t07:47:00.000', 'estimatedTime': '2022-12-25t07:47:00.000', 'actualTime': '2022-12-25t08:03:00.000', 'estimatedRunway': '2022-12-25t08:03:00.000', 'actualRunway': '2022-12-25t08:03:00.000'}","{'iataCode': 'iah', 'icaoCode': 'kiah', 'terminal': 'c', 'baggage': 'c1', 'gate': '34', 'scheduledTime': '2022-12-25t13:40:00.000', 'estimatedTime': '2022-12-25t13:18:00.000'}","{'name': 'united airlines', 'iataCode': 'ua', 'icaoCode': 'ual'}","{'number': '2296', 'iataNumber': 'ua2296', 'icaoNumber': 'ual2296'}",
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '1', 'gate': 'b9', 'delay': 36, 'scheduledTime': '2022-12-25t07:55:00.000', 'estimatedTime': '2022-12-25t08:15:00.000', 'actualTime': '2022-12-25t08:30:00.000', 'estimatedRunway': '2022-12-25t08:30:00.000', 'actualRunway': '2022-12-25t08:30:00.000'}","{'iataCode': 'lax', 'icaoCode': 'klax', 'terminal': '1', 'gate': '18b', 'delay': 10, 'scheduledTime': '2022-12-25t09:15:00.000', 'estimatedTime': '2022-12-25t09:25:00.000'}","{'name': 'southwest airlines', 'iataCode': 'wn', 'icaoCode': 'swa'}","{'number': '1466', 'iataNumber': 'wn1466', 'icaoNumber': 'swa1466'}",
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '2', 'gate': 'd3', 'delay': 21, 'scheduledTime': '2022-12-25t08:00:00.000', 'estimatedTime': '2022-12-25t08:00:00.000', 'actualTime': '2022-12-25t08:21:00.000', 'estimatedRunway': '2022-12-25t08:21:00.000', 'actualRunway': '2022-12-25t08:21:00.000'}","{'iataCode': 'pdx', 'icaoCode': 'kpdx', 'baggage': '3', 'gate': 'c8', 'scheduledTime': '2022-12-25t09:52:00.000', 'estimatedTime': '2022-12-25t09:40:00.000'}","{'name': 'alaska airlines', 'iataCode': 'as', 'icaoCode': 'asa'}","{'number': '270', 'iataNumber': 'as270', 'icaoNumber': 'asa270'}",
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '2', 'gate': 'c9', 'delay': 16, 'scheduledTime': '2022-12-25t08:00:00.000', 'estimatedTime': '2022-12-25t08:12:00.000', 'actualTime': '2022-12-25t08:15:00.000', 'estimatedRunway': '2022-12-25t08:15:00.000', 'actualRunway': '2022-12-25t08:15:00.000'}","{'iataCode': 'jfk', 'icaoCode': 'kjfk', 'terminal': '2', 'baggage': 'e1', 'gate': 'c62', 'scheduledTime': '2022-12-25t16:25:00.000', 'estimatedTime': '2022-12-25t15:58:00.000'}","{'name': 'air france', 'iataCode': 'af', 'icaoCode': 'afr'}","{'number': '2826', 'iataNumber': 'af2826', 'icaoNumber': 'afr2826'}","{'airline': {'name': 'delta air lines', 'iataCode': 'dl', 'icaoCode': 'dal'}, 'flight': {'number': '1621', 'iataNumber': 'dl1621', 'icaoNumber': 'dal1621'}}"
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '2', 'gate': 'c9', 'delay': 16, 'scheduledTime': '2022-12-25t08:00:00.000', 'estimatedTime': '2022-12-25t08:12:00.000', 'actualTime': '2022-12-25t08:15:00.000', 'estimatedRunway': '2022-12-25t08:15:00.000', 'actualRunway': '2022-12-25t08:15:00.000'}","{'iataCode': 'jfk', 'icaoCode': 'kjfk', 'terminal': '2', 'baggage': 'e1', 'gate': 'c62', 'scheduledTime': '2022-12-25t16:25:00.000', 'estimatedTime': '2022-12-25t15:58:00.000'}","{'name': 'aeromexico', 'iataCode': 'am', 'icaoCode': 'amx'}","{'number': '4275', 'iataNumber': 'am4275', 'icaoNumber': 'amx4275'}","{'airline': {'name': 'delta air lines', 'iataCode': 'dl', 'icaoCode': 'dal'}, 'flight': {'number': '1621', 'iataNumber': 'dl1621', 'icaoNumber': 'dal1621'}}"
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '2', 'gate': 'c9', 'delay': 16, 'scheduledTime': '2022-12-25t08:00:00.000', 'estimatedTime': '2022-12-25t08:12:00.000', 'actualTime': '2022-12-25t08:15:00.000', 'estimatedRunway': '2022-12-25t08:15:00.000', 'actualRunway': '2022-12-25t08:15:00.000'}","{'iataCode': 'jfk', 'icaoCode': 'kjfk', 'terminal': '2', 'baggage': 'e1', 'gate': 'c62', 'scheduledTime': '2022-12-25t16:25:00.000', 'estimatedTime': '2022-12-25t15:58:00.000'}","{'name': 'alitalia', 'iataCode': 'az', 'icaoCode': 'aza'}","{'number': '3280', 'iataNumber': 'az3280', 'icaoNumber': 'aza3280'}","{'airline': {'name': 'delta air lines', 'iataCode': 'dl', 'icaoCode': 'dal'}, 'flight': {'number': '1621', 'iataNumber': 'dl1621', 'icaoNumber': 'dal1621'}}"
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '2', 'gate': 'c9', 'delay': 16, 'scheduledTime': '2022-12-25t08:00:00.000', 'estimatedTime': '2022-12-25t08:12:00.000', 'actualTime': '2022-12-25t08:15:00.000', 'estimatedRunway': '2022-12-25t08:15:00.000', 'actualRunway': '2022-12-25t08:15:00.000'}","{'iataCode': 'jfk', 'icaoCode': 'kjfk', 'terminal': '2', 'baggage': 'e1', 'gate': 'c62', 'scheduledTime': '2022-12-25t16:25:00.000', 'estimatedTime': '2022-12-25t15:58:00.000'}","{'name': 'klm', 'iataCode': 'kl', 'icaoCode': 'klm'}","{'number': '5495', 'iataNumber': 'kl5495', 'icaoNumber': 'klm5495'}","{'airline': {'name': 'delta air lines', 'iataCode': 'dl', 'icaoCode': 'dal'}, 'flight': {'number': '1621', 'iataNumber': 'dl1621', 'icaoNumber': 'dal1621'}}"
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '2', 'gate': 'c9', 'delay': 16, 'scheduledTime': '2022-12-25t08:00:00.000', 'estimatedTime': '2022-12-25t08:12:00.000', 'actualTime': '2022-12-25t08:15:00.000', 'estimatedRunway': '2022-12-25t08:15:00.000', 'actualRunway': '2022-12-25t08:15:00.000'}","{'iataCode': 'jfk', 'icaoCode': 'kjfk', 'terminal': '2', 'baggage': 'e1', 'gate': 'c62', 'scheduledTime': '2022-12-25t16:25:00.000', 'estimatedTime': '2022-12-25t15:58:00.000'}","{'name': 'latam airlines', 'iataCode': 'la', 'icaoCode': 'lan'}","{'number': '6412', 'iataNumber': 'la6412', 'icaoNumber': 'lan6412'}","{'airline': {'name': 'delta air lines', 'iataCode': 'dl', 'icaoCode': 'dal'}, 'flight': {'number': '1621', 'iataNumber': 'dl1621', 'icaoNumber': 'dal1621'}}"
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '2', 'gate': 'c9', 'delay': 16, 'scheduledTime': '2022-12-25t08:00:00.000', 'estimatedTime': '2022-12-25t08:12:00.000', 'actualTime': '2022-12-25t08:15:00.000', 'estimatedRunway': '2022-12-25t08:15:00.000', 'actualRunway': '2022-12-25t08:15:00.000'}","{'iataCode': 'jfk', 'icaoCode': 'kjfk', 'terminal': '2', 'baggage': 'e1', 'gate': 'c62', 'scheduledTime': '2022-12-25t16:25:00.000', 'estimatedTime': '2022-12-25t15:58:00.000'}","{'name': 'air europa', 'iataCode': 'ux', 'icaoCode': 'aea'}","{'number': '3324', 'iataNumber': 'ux3324', 'icaoNumber': 'aea3324'}","{'airline': {'name': 'delta air lines', 'iataCode': 'dl', 'icaoCode': 'dal'}, 'flight': {'number': '1621', 'iataNumber': 'dl1621', 'icaoNumber': 'dal1621'}}"
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '2', 'gate': 'c9', 'delay': 16, 'scheduledTime': '2022-12-25t08:00:00.000', 'estimatedTime': '2022-12-25t08:12:00.000', 'actualTime': '2022-12-25t08:15:00.000', 'estimatedRunway': '2022-12-25t08:15:00.000', 'actualRunway': '2022-12-25t08:15:00.000'}","{'iataCode': 'jfk', 'icaoCode': 'kjfk', 'terminal': '2', 'baggage': 'e1', 'gate': 'c62', 'scheduledTime': '2022-12-25t16:25:00.000', 'estimatedTime': '2022-12-25t15:58:00.000'}","{'name': 'virgin atlantic', 'iataCode': 'vs', 'icaoCode': 'vir'}","{'number': '4844', 'iataNumber': 'vs4844', 'icaoNumber': 'vir4844'}","{'airline': {'name': 'delta air lines', 'iataCode': 'dl', 'icaoCode': 'dal'}, 'flight': {'number': '1621', 'iataNumber': 'dl1621', 'icaoNumber': 'dal1621'}}"
